total,l1,l2,l3
1360,0,2,36
1361,0,2,36
1362,0,2,36
1363,0,2,36
1364,0,2,36
1365,0,2,36
1366,0,2,36
1367,0,2,36
1368,0,2,36
1369,0,2,36
1370,0,2,36
1371,0,2,36
1372,0,2,36
1373,0,2,36
1374,0,2,36
1375,0,2,36
1376,0,2,36
1377,0,2,36
1378,0,2,36
1379,0,2,36
1380,0,2,36
1381,0,2,36
1382,0,2,36
1383,0,2,36
1384,0,2,36
1385,0,2,36
1386,0,2,36
1387,0,2,36
1388,0,2,36
1389,0,2,36
1390,0,2,36
1391,0,2,36
1392,0,2,36
1393,0,2,36
1394,0,2,36
1395,0,2,36
1396,0,2,36
1397,0,2,36
1398,0,2,36
1399,0,2,36
1400,0,2,36
1401,0,2,36
1402,0,2,36
1403,0,2,36
1404,0,2,36
1405,0,2,36
1406,0,2,36
1407,0,2,36
1408,0,2,36
1409,0,2,36
1410,0,2,36
1411,0,2,36
1412,0,2,36
1413,0,2,36
1414,0,2,36
1415,0,2,36
1416,0,2,36
1417,0,2,36
1418,0,2,36
1419,0,2,36
1420,0,2,36
1421,0,2,36
1422,0,2,36
1423,0,2,36
1424,0,2,36
1425,0,2,36
1426,0,2,36
1427,0,2,36
1428,0,2,36
1429,0,2,36
1430,0,2,36
1431,0,2,36
1432,0,2,36
1433,0,2,36
1434,0,2,36
1435,0,2,36
1436,0,2,36
1437,0,2,36
1438,0,2,36
1439,0,2,36
1440,0,2,36
1441,0,2,36
1442,0,2,36
1443,0,1,38
1444,0,1,38
1445,0,1,38
1446,0,1,38
1447,0,1,38
1448,0,1,38
1449,0,1,38
1450,0,1,38
1451,0,1,38
1452,0,1,38
1453,0,1,38
1454,0,1,38
1455,0,1,38
1456,0,1,38
1457,0,1,38
1458,0,1,38
1459,0,1,38
1460,0,1,38
1461,0,1,38
1462,0,1,38
1463,0,1,38
1464,0,1,38
1465,0,1,38
1466,0,1,38
1467,0,1,38
1468,0,1,38
1469,0,1,38
1470,0,1,38
1471,0,1,38
1472,0,1,38
1473,0,1,38
1474,0,1,38
1475,0,1,38
1476,0,1,38
1477,0,1,38
1478,0,1,38
1479,0,1,38
1480,0,1,38
1481,0,1,38
1482,0,1,38
1483,0,1,38
1484,0,1,38
1485,0,1,38
1486,0,1,38
1487,0,1,38
1488,0,1,38
1489,0,1,38
1490,0,1,38
1491,0,1,38
1492,0,1,38
1493,0,1,38
1494,0,1,38
1495,0,1,38
1496,0,1,38
1497,0,1,38
1498,0,1,38
1499,0,1,38
1500,0,1,38
1501,0,1,38
1502,0,1,38
1503,0,1,38
1504,0,1,38
1505,0,1,38
1506,0,1,38
1507,0,1,38
1508,0,1,38
1509,0,1,38
1510,0,1,38
1511,0,1,38
1512,0,1,38
1513,0,1,38
1514,0,1,38
1515,0,1,38
1516,0,1,38
1517,0,1,38
1518,0,1,38
1519,0,1,38
1520,0,1,38
1521,0,1,38
1522,0,1,38
1523,0,1,38
1524,0,1,38
1525,0,1,38
1526,0,1,38
1527,0,1,38
1528,0,1,38
1529,0,1,38
1530,0,1,38
1531,0,1,38
1532,0,1,38
1533,0,1,38
1534,0,1,38
1535,0,1,38
1536,0,1,38
1537,0,1,38
1538,0,1,38
1539,0,1,38
1540,0,1,38
1541,0,1,38
1542,0,1,38
1543,0,1,38
1544,0,1,38
1545,0,1,38
1546,0,1,38
1547,0,1,38
1548,0,1,38
1549,0,1,38
1550,0,1,38
1551,0,1,38
1552,0,1,38
1553,0,1,38
1554,0,1,38
1555,0,1,38
1556,0,1,38
1557,0,1,38
1558,0,1,38
